Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1624.0
DRC01,OUT010,-1040.0
FDB15,OUT027,5598.0
NCA17,OUT027,3844.0
FDF10,OUT046,2420.0
FDR26,OUT027,4310.0
FDI02,OUT049,1916.0
NCM54,OUT010,80.0
FDF14,OUT013,2504.0
FDJ33,OUT010,40.0
FDM20,OUT035,4004.0
FDC03,OUT027,4614.0
NCX05,OUT046,1804.0
NCM41,OUT027,2916.0
NCU29,OUT010,384.0
FDQ59,OUT017,1510.0
FDH46,OUT010,-232.0
FDH09,OUT013,944.0
NCD06,OUT045,624.0
FDC15,OUT035,2560.0
DRD37,OUT027,2244.0
FDT28,OUT027,3846.0
FDR28,OUT027,4126.0
FDT38,OUT017,1486.0
FDV34,OUT027,2750.0
FDY52,OUT035,1152.0
FDB34,OUT013,1488.0
DRL23,OUT018,1472.0
DRB24,OUT046,2464.0
FDJ50,OUT046,892.0
FDQ49,OUT035,2632.0
FDP20,OUT035,2116.0
FDV19,OUT027,4054.0
NCR54,OUT045,2968.0
FDO09,OUT010,2248.0
FDS57,OUT018,2048.0
FDN10,OUT049,1960.0
FDV23,OUT049,2072.0
FDY28,OUT049,3528.0
DRG51,OUT013,2676.0
FDD45,OUT019,-470.0
NCL18,OUT027,4452.0
NCM29,OUT013,2132.0
FDF17,OUT027,4574.0
FDE22,OUT017,2642.0
FDQ22,OUT017,734.0
FDS01,OUT013,2952.0
FDW35,OUT027,2182.0
FDJ33,OUT046,2020.0
NCF54,OUT035,2782.0
FDE09,OUT013,1864.0
NCE06,OUT045,2392.0
DRH49,OUT049,1402.0
FDY43,OUT045,2632.0
NCT05,OUT017,4060.0
FDZ34,OUT045,2964.0
FDL38,OUT017,1550.0
FDZ31,OUT017,3162.0
FDR14,OUT035,996.0
NCN54,OUT049,1310.0
NCC42,OUT027,3644.0
FDK08,OUT017,1730.0
FDP59,OUT013,1840.0
FDV22,OUT035,2672.0
FDD33,OUT035,3824.0
DRE60,OUT027,5028.0
FDK52,OUT046,3596.0
FDA02,OUT017,2466.0
FDM56,OUT049,1824.0
FDE57,OUT035,2372.0
FDM32,OUT045,1384.0
NCQ30,OUT027,3356.0
FDQ27,OUT027,3214.0
FDT60,OUT027,3454.0
FDU43,OUT049,3932.0
NCO55,OUT035,1758.0
FDG02,OUT045,2936.0
FDJ28,OUT013,3128.0
FDP40,OUT045,1752.0
FDJ38,OUT045,2996.0
NCC54,OUT017,3828.0
NCZ41,OUT046,1980.0
FDK38,OUT019,314.0
FDU52,OUT013,2560.0
FDC40,OUT046,1300.0
NCR30,OUT017,1244.0
NCN18,OUT017,1852.0
FDB50,OUT035,1360.0
FDG04,OUT013,3080.0
FDR26,OUT035,2928.0
NCT17,OUT018,2712.0
FDX35,OUT027,5094.0
FDS12,OUT046,1996.0
NCZ29,OUT027,3428.0
FDB38,OUT010,760.0
FDP12,OUT013,784.0
FDP22,OUT046,924.0
FDS26,OUT018,3876.0
FDR52,OUT046,3084.0
DRJ13,OUT046,2556.0
FDU48,OUT027,3550.0
FDE29,OUT035,1080.0
NCT29,OUT049,1958.0
DRK37,OUT018,2792.0
FDK55,OUT046,1428.0
FDR07,OUT046,1540.0
FDO21,OUT027,5078.0
FDK46,OUT049,4188.0
FDB12,OUT045,1640.0
FDT31,OUT027,4470.0
FDJ33,OUT045,1936.0
FDC26,OUT027,3214.0
NCQ02,OUT045,2856.0
FDP08,OUT010,1176.0
FDB11,OUT027,5038.0
FDV55,OUT013,2432.0
FDW20,OUT049,2036.0
NCJ18,OUT019,-146.0
FDC41,OUT018,976.0
FDE14,OUT027,3166.0
FDG35,OUT013,2976.0
FDF45,OUT035,1132.0
FDS19,OUT027,2790.0
FDS58,OUT019,642.0
FDA26,OUT017,3614.0
FDM32,OUT049,1524.0
FDL45,OUT046,2020.0
FDZ55,OUT049,2616.0
FDY37,OUT049,2388.0
FDO46,OUT046,3100.0
FDQ60,OUT046,1948.0
FDA19,OUT018,1852.0
FDL15,OUT046,2452.0
FDM10,OUT018,3140.0
NCL05,OUT017,780.0
DRK49,OUT010,-1184.0
NCE18,OUT027,5412.0
FDG40,OUT049,652.0
DRI59,OUT045,3440.0
FDK28,OUT035,4140.0
NCD06,OUT019,-1266.0
FDO11,OUT019,2026.0
FDK27,OUT046,1916.0
FDT43,OUT027,2310.0
FDD38,OUT018,1480.0
FDA16,OUT049,3568.0
FDL14,OUT027,3966.0
NCM17,OUT049,742.0
FDD20,OUT045,1928.0
FDA40,OUT045,1396.0
FDL43,OUT045,1176.0
FDV15,OUT045,1536.0
FDE52,OUT046,1532.0
NCL17,OUT010,304.0
NCJ31,OUT045,3608.0
FDR60,OUT045,1176.0
NCA18,OUT035,1902.0
FDS21,OUT027,2566.0
FDW09,OUT035,1444.0
FDL26,OUT035,2572.0
FDS47,OUT018,1208.0
FDC39,OUT046,3284.0
FDT51,OUT035,1948.0
FDK40,OUT035,4304.0
NCG19,OUT045,3568.0
FDZ07,OUT046,1076.0
FDF08,OUT027,2958.0
FDO04,OUT013,1040.0
FDK41,OUT018,1092.0
FDP15,OUT049,4116.0
NCD43,OUT018,1408.0
NCP18,OUT013,2412.0
FDZ51,OUT046,1564.0
DRH13,OUT035,1850.0
FDF38,OUT045,656.0
NCI43,OUT045,696.0
FDM38,OUT027,2414.0
FDS03,OUT013,1136.0
DRJ47,OUT017,2796.0
FDT50,OUT010,-312.0
FDV02,OUT046,2748.0
NCG18,OUT017,1708.0
FDW52,OUT046,2684.0
FDS40,OUT035,736.0
FDN31,OUT017,3102.0
FDA37,OUT045,1928.0
FDA15,OUT046,3948.0
FDL39,OUT046,2916.0
FDJ53,OUT045,1848.0
FDX22,OUT013,3472.0
NCZ42,OUT045,3640.0
FDD56,OUT027,4302.0
FDD40,OUT017,3214.0
FDS50,OUT013,3584.0
NCN14,OUT013,2964.0
FDT15,OUT013,3040.0
NCS18,OUT027,3164.0
NCO26,OUT010,-144.0
FDF58,OUT018,796.0
NCB19,OUT013,1428.0
FDH26,OUT017,2390.0
DRB24,OUT027,3908.0
FDA49,OUT018,1156.0
FDB32,OUT045,1456.0
FDI36,OUT017,3254.0
NCA17,OUT010,464.0
FDH22,OUT013,2072.0
NCM26,OUT018,2176.0
FDT15,OUT027,4422.0
FDB16,OUT018,1180.0
NCP54,OUT027,3404.0
FDJ36,OUT013,1776.0
FDO28,OUT045,1828.0
FDU09,OUT013,1032.0
FDF29,OUT017,2202.0
FDY08,OUT013,2344.0
DRJ59,OUT018,416.0
FDT23,OUT027,2806.0
FDU15,OUT018,484.0
FDT47,OUT013,1720.0
FDI53,OUT019,578.0
FDR59,OUT018,3952.0
FDD53,OUT035,800.0
FDY51,OUT017,3558.0
FDT04,OUT049,732.0
FDU51,OUT049,2932.0
FDG14,OUT035,2584.0
NCU06,OUT045,3496.0
DRG25,OUT046,2960.0
DRH49,OUT035,1490.0
FDN15,OUT035,2340.0
FDL43,OUT018,1008.0
NCT18,OUT049,2902.0
NCB31,OUT013,4132.0
FDK57,OUT035,2032.0
FDY04,OUT019,674.0
NCP54,OUT046,1908.0
FDF41,OUT013,3920.0
FDM01,OUT045,1608.0
FDW03,OUT045,1636.0
FDF28,OUT045,1928.0
FDY37,OUT017,2406.0
FDQ03,OUT017,3894.0
FDP51,OUT027,3438.0
FDJ40,OUT017,1926.0
FDC32,OUT049,1560.0
DRI49,OUT027,2772.0
NCW54,OUT017,956.0
FDF09,OUT017,726.0
FDP45,OUT018,3780.0
DRJ23,OUT018,2752.0
FDS59,OUT017,1914.0
FDY08,OUT046,2236.0
FDX16,OUT049,2436.0
FDY16,OUT018,2772.0
FDK32,OUT035,2608.0
FDQ22,OUT013,776.0
NCC31,OUT018,2200.0
FDG58,OUT049,2572.0
DRF48,OUT013,3124.0
DRH36,OUT049,1282.0
NCR30,OUT035,1294.0
FDB03,OUT019,1858.0
FDZ28,OUT027,3550.0
FDR35,OUT017,3238.0
DRD15,OUT027,5132.0
FDJ33,OUT019,42.0
FDA56,OUT010,24.0
FDP56,OUT046,796.0
NCT30,OUT046,732.0
FDK15,OUT017,1674.0
FDH44,OUT018,2180.0
FDV01,OUT013,2616.0
DRG03,OUT017,2504.0
FDG50,OUT027,2910.0
FDR16,OUT010,1528.0
FDZ60,OUT046,1716.0
DRG03,OUT045,2360.0
FDS56,OUT018,3980.0
FDU33,OUT045,692.0
DRD27,OUT035,1742.0
FDW22,OUT046,3588.0
DRA24,OUT045,2556.0
FDF38,OUT049,796.0
FDX48,OUT013,2600.0
FDS58,OUT018,2392.0
FDC32,OUT046,1484.0
NCQ29,OUT045,3976.0
DRK39,OUT018,1152.0
NCS38,OUT017,1876.0
DRO47,OUT013,1884.0
DRG27,OUT027,2172.0
FDC57,OUT027,4550.0
FDS55,OUT046,2332.0
NCJ06,OUT018,1632.0
FDO01,OUT019,162.0
NCM55,OUT045,2792.0
FDC52,OUT049,2564.0
FDQ15,OUT045,1260.0
NCT30,OUT027,2196.0
NCR42,OUT027,1980.0
FDD28,OUT035,1072.0
FDQ34,OUT049,1720.0
FDZ12,OUT027,3742.0
DRE13,OUT019,-582.0
NCN07,OUT019,102.0
FDM28,OUT035,2972.0
FDI10,OUT017,2858.0
FDQ25,OUT013,2848.0
FDA38,OUT010,1880.0
DRI13,OUT049,3506.0
FDY20,OUT027,2974.0
NCZ53,OUT035,3022.0
NCM31,OUT013,2332.0
DRB01,OUT017,3076.0
DRF37,OUT046,4168.0
NCF42,OUT049,2798.0
FDF16,OUT018,2116.0
FDB41,OUT013,928.0
FDR34,OUT013,3744.0
FDR15,OUT018,2292.0
NCV42,OUT019,-234.0
FDW51,OUT035,3500.0
FDU36,OUT017,1654.0
FDX60,OUT049,1384.0
FDY03,OUT035,1968.0
FDW55,OUT045,3916.0
FDT01,OUT010,1480.0
FDG58,OUT013,2608.0
FDK21,OUT017,4022.0
NCS41,OUT019,902.0
FDS10,OUT045,2812.0
NCT53,OUT046,2580.0
FDJ28,OUT018,2808.0
FDX44,OUT045,1324.0
FDT20,OUT018,416.0
FDO44,OUT017,1862.0
NCX17,OUT049,3726.0
FDY01,OUT017,1982.0
FDJ12,OUT027,4838.0
DRK35,OUT018,376.0
FDD47,OUT019,706.0
NCM53,OUT035,1766.0
FDO45,OUT013,1560.0
NCM42,OUT010,-208.0
FDE04,OUT046,2924.0
NCI30,OUT027,5324.0
FDZ19,OUT013,2848.0
FDW57,OUT013,2968.0
FDA25,OUT013,1800.0
FDT22,OUT046,956.0
FDP51,OUT013,2040.0
FDD48,OUT027,3334.0
FDY39,OUT035,3060.0
FDO48,OUT010,1656.0
FDD23,OUT027,4470.0
DRN35,OUT027,2084.0
FDT01,OUT035,3532.0
FDC20,OUT010,-1000.0
DRJ35,OUT035,1154.0
FDB32,OUT046,1516.0
FDL24,OUT046,2812.0
NCV42,OUT035,1854.0
FDZ46,OUT046,1756.0
FDC15,OUT013,2544.0
FDD08,OUT019,-1342.0
FDY50,OUT049,1492.0
FDD36,OUT013,2000.0
FDG57,OUT027,2278.0
FDL21,OUT018,520.0
FDN16,OUT027,3158.0
FDJ09,OUT027,2278.0
FDS01,OUT010,944.0
FDV33,OUT017,4250.0
DRE12,OUT017,1924.0
FDR07,OUT013,1648.0
FDP48,OUT010,1032.0
NCB55,OUT035,990.0
FDQ08,OUT013,1128.0
FDR34,OUT035,3820.0
FDO33,OUT046,1804.0
FDP13,OUT045,584.0
FDX12,OUT049,3976.0
NCT06,OUT049,2678.0
FDR16,OUT019,1378.0
FDE36,OUT046,2676.0
FDZ36,OUT049,3048.0
FDV13,OUT045,1404.0
NCZ17,OUT035,678.0
FDU56,OUT045,2876.0
FDM09,OUT035,2860.0
FDV02,OUT017,2818.0
FDS34,OUT018,1636.0
FDA11,OUT049,1600.0
FDP09,OUT017,3430.0
FDB29,OUT027,3366.0
FDT19,OUT017,2858.0
DRH15,OUT017,816.0
FDY38,OUT046,3732.0
FDF14,OUT027,3894.0
FDN48,OUT010,-432.0
FDQ12,OUT013,3728.0
NCJ43,OUT045,2616.0
FDE17,OUT019,530.0
FDB05,OUT035,4020.0
FDH10,OUT045,2964.0
NCR06,OUT017,732.0
FDU32,OUT018,1740.0
FDD56,OUT049,2860.0
FDO36,OUT018,2644.0
FDH16,OUT010,-440.0
FDX10,OUT018,416.0
FDZ37,OUT017,1590.0
FDU31,OUT010,1576.0
DRC49,OUT049,2318.0
FDL15,OUT045,2336.0
FDN32,OUT019,914.0
DRH59,OUT027,2684.0
NCU29,OUT049,2358.0
FDR37,OUT019,922.0
FDS14,OUT018,2268.0
FDU02,OUT027,5046.0
FDJ08,OUT035,3148.0
NCZ06,OUT045,3848.0
FDO31,OUT049,1436.0
FDH31,OUT018,1516.0
FDS58,OUT017,2690.0
NCA53,OUT027,2252.0
FDF50,OUT046,3124.0
NCW42,OUT049,3542.0
NCQ17,OUT045,2328.0
FDK51,OUT018,3956.0
NCW41,OUT010,576.0
NCR29,OUT017,924.0
FDB08,OUT019,610.0
FDA40,OUT027,2918.0
FDL14,OUT018,2320.0
FDB47,OUT046,3276.0
FDO03,OUT035,3784.0
DRK13,OUT019,1122.0
FDX13,OUT010,2000.0
FDF52,OUT046,2900.0
FDT11,OUT013,3120.0
FDB08,OUT013,2648.0
FDQ28,OUT018,2300.0
FDD29,OUT045,3904.0
NCQ29,OUT027,5532.0
NCO02,OUT013,1108.0
FDR56,OUT010,1224.0
NCM54,OUT049,2030.0
FDP51,OUT035,2028.0
FDT38,OUT013,1472.0
FDZ20,OUT018,3772.0
FDJ53,OUT013,2008.0
FDX13,OUT049,4000.0
FDP58,OUT035,3584.0
NCK31,OUT019,-1162.0
FDA35,OUT018,1800.0
FDV37,OUT018,2960.0
NCO07,OUT027,4804.0
FDA20,OUT045,2880.0
FDZ59,OUT035,2816.0
NCY17,OUT017,796.0
FDQ28,OUT035,2604.0
FDV35,OUT017,2526.0
FDQ36,OUT013,760.0
FDD34,OUT018,2372.0
FDK51,OUT045,4112.0
FDV31,OUT035,2896.0
FDR04,OUT035,1672.0
FDR14,OUT049,948.0
DRC36,OUT010,904.0
FDE39,OUT019,-38.0
FDP57,OUT049,1764.0
FDE57,OUT046,2260.0
NCN18,OUT046,1764.0
NCQ05,OUT018,2144.0
FDW47,OUT035,2024.0
FDV46,OUT035,2332.0
NCP29,OUT045,872.0
FDE09,OUT018,1548.0
NCU06,OUT027,5044.0
FDT19,OUT010,856.0
DRF15,OUT017,2512.0
DRI51,OUT013,2808.0
NCX54,OUT013,1716.0
DRE01,OUT013,3872.0
NCB07,OUT045,2952.0
FDU50,OUT035,2008.0
FDG40,OUT035,692.0
FDW10,OUT018,2572.0
FDX51,OUT013,3224.0
NCP17,OUT045,944.0
FDP21,OUT035,3132.0
FDL04,OUT045,1592.0
FDV23,OUT013,2056.0
FDF24,OUT046,1380.0
FDH56,OUT027,3334.0
FDB51,OUT049,1084.0
FDI58,OUT027,3054.0
FDR20,OUT013,960.0
FDC51,OUT018,1808.0
FDB16,OUT027,2870.0
FDE40,OUT049,1120.0
NCM17,OUT035,782.0
FDU56,OUT035,3064.0
FDS32,OUT019,346.0
FDX02,OUT049,3620.0
FDT39,OUT027,3950.0
FDE35,OUT017,1090.0
NCI42,OUT019,1326.0
DRL23,OUT046,1708.0
FDA10,OUT046,1948.0
FDA11,OUT013,1624.0
NCM06,OUT046,2404.0
NCT05,OUT035,4126.0
NCQ02,OUT010,1024.0
NCY06,OUT049,2086.0
FDY56,OUT035,3708.0
FDL02,OUT035,1836.0
NCI06,OUT035,2878.0
FDQ14,OUT045,2288.0
FDQ12,OUT017,3682.0
FDP36,OUT046,940.0
FDK21,OUT027,5430.0
FDO40,OUT045,2272.0
NCK54,OUT019,-202.0
FDY09,OUT018,2580.0
NCW30,OUT049,4142.0
NCC55,OUT027,2044.0
FDE58,OUT018,1700.0
FDR39,OUT013,3016.0
FDU28,OUT049,3084.0
FDH08,OUT017,3678.0
FDG35,OUT045,2796.0
FDG22,OUT049,728.0
FDC34,OUT035,2632.0
FDP15,OUT018,3808.0
FDK34,OUT010,1888.0
FDU45,OUT035,2016.0
FDQ04,OUT027,2134.0
FDX22,OUT018,3132.0
FDB45,OUT017,1758.0
NCH43,OUT027,4836.0
DRE60,OUT046,3512.0
FDD17,OUT027,5198.0
NCM54,OUT017,2068.0
NCH55,OUT013,2084.0
NCT06,OUT017,2668.0
FDA48,OUT027,4966.0
FDY58,OUT027,5070.0
FDO25,OUT045,3232.0
FDN50,OUT045,1516.0
FDH35,OUT035,2744.0
FDK09,OUT045,3488.0
FDO16,OUT013,1424.0
FDW11,OUT045,956.0
FDU47,OUT027,3758.0
NCQ42,OUT010,104.0
FDK55,OUT027,2918.0
FDN08,OUT049,1984.0
FDT57,OUT045,3672.0
FDJ12,OUT018,3104.0
DRL59,OUT017,952.0
NCN53,OUT046,540.0
FDO51,OUT010,-1112.0
FDK56,OUT017,3074.0
FDY12,OUT035,1020.0
FDU15,OUT035,804.0
FDQ19,OUT046,3900.0
DRF15,OUT045,2372.0
DRE25,OUT019,-494.0
FDK57,OUT018,1688.0
FDD33,OUT010,1768.0
FDR34,OUT027,5142.0
FDU04,OUT045,1888.0
FDE35,OUT019,-894.0
NCD31,OUT035,2654.0
FDJ56,OUT035,1688.0
NCU53,OUT046,2572.0
FDD39,OUT035,3504.0
NCU17,OUT019,-354.0
FDJ20,OUT046,2012.0
NCW41,OUT018,2240.0
FDL52,OUT035,808.0
FDS39,OUT035,2364.0
DRJ47,OUT045,2664.0
FDP13,OUT010,-1240.0
DRK39,OUT010,-536.0
FDF28,OUT010,152.0
FDB09,OUT045,1908.0
FDM51,OUT046,1676.0
DRM49,OUT018,568.0
DRF23,OUT013,2872.0
DRH01,OUT035,2838.0
FDH12,OUT027,3174.0
FDA28,OUT019,90.0
FDW37,OUT018,1240.0
FDF02,OUT046,1660.0
DRL37,OUT046,740.0
NCF43,OUT046,2228.0
FDH08,OUT010,1680.0
FDR34,OUT019,1722.0
NCK19,OUT049,3094.0
NCD55,OUT018,440.0
FDT27,OUT049,3800.0
FDQ57,OUT045,2280.0
FDA47,OUT035,2740.0
DRG15,OUT027,2516.0
FDE05,OUT018,2156.0
FDN46,OUT046,1660.0
FDX27,OUT027,3022.0
FDT51,OUT045,1740.0
FDU33,OUT013,864.0
FDJ16,OUT027,2438.0
FDD20,OUT019,50.0
FDT36,OUT049,656.0
DRF15,OUT027,3900.0
FDN52,OUT010,-472.0
FDC22,OUT027,4534.0
FDX15,OUT045,2452.0
FDT13,OUT013,3072.0
FDU04,OUT017,2054.0
FDU31,OUT019,1498.0
FDW59,OUT027,2870.0
NCO29,OUT046,2572.0
FDL15,OUT035,2532.0
FDI41,OUT049,2444.0
FDQ48,OUT049,1724.0
DRI39,OUT013,996.0
FDI08,OUT013,4112.0
FDC21,OUT049,1884.0
FDF58,OUT035,1156.0
FDS08,OUT010,888.0
FDE47,OUT045,1884.0
NCP18,OUT019,414.0
NCR41,OUT013,1620.0
FDA27,OUT013,4176.0
FDA43,OUT035,3172.0
FDA49,OUT045,1308.0
NCE55,OUT018,2528.0
DRM49,OUT027,2284.0
FDF22,OUT027,4846.0
FDQ15,OUT018,1124.0
NCS54,OUT017,2812.0
NCY05,OUT013,660.0
FDR45,OUT046,3796.0
FDK57,OUT049,2024.0
FDF41,OUT010,1960.0
FDV21,OUT046,1988.0
FDD51,OUT046,764.0
FDF33,OUT046,1772.0
FDA38,OUT046,3756.0
FDR56,OUT045,3056.0
NCN41,OUT017,1964.0
FDC60,OUT027,2918.0
FDB47,OUT045,3192.0
DRH01,OUT013,2864.0
FDW08,OUT046,1692.0
FDF38,OUT027,2198.0
FDY32,OUT017,2642.0
FDG34,OUT049,1892.0
FDG47,OUT019,2130.0
NCF18,OUT035,3054.0
FDL39,OUT019,946.0
NCH55,OUT035,2078.0
DRJ35,OUT049,1074.0
FDS44,OUT035,3924.0
DRE01,OUT018,3536.0
FDY39,OUT013,3064.0
FDY32,OUT018,2308.0
FDR33,OUT027,3246.0
NCP50,OUT049,1358.0
FDZ47,OUT018,1436.0
FDU57,OUT049,2524.0
FDY44,OUT013,3240.0
DRH59,OUT018,976.0
FDB03,OUT027,5286.0
FDY46,OUT045,2884.0
FDM39,OUT045,2712.0
FDY36,OUT035,1328.0
NCM55,OUT035,2974.0
FDJ50,OUT010,-1040.0
DRL60,OUT013,2484.0
NCJ54,OUT049,3694.0
FDX59,OUT017,658.0
FDI07,OUT013,3304.0
DRF51,OUT010,-1288.0
FDM14,OUT017,1858.0
FDP21,OUT045,2940.0
FDE40,OUT035,1200.0
FDE05,OUT035,2520.0
FDM13,OUT027,3582.0
FDC34,OUT027,3990.0
NCI55,OUT018,1704.0
NCE43,OUT018,2376.0
FDW58,OUT018,1512.0
FDG60,OUT045,3620.0
FDV31,OUT017,2878.0
FDR47,OUT013,3176.0
FDM60,OUT019,-1206.0
NCF06,OUT018,3792.0
NCN26,OUT027,3308.0
FDQ59,OUT049,1532.0
FDF09,OUT046,628.0
NCS06,OUT017,4204.0
FDT44,OUT046,1884.0
FDI19,OUT017,3950.0
FDT22,OUT017,1050.0
NCF54,OUT027,4124.0
DRG25,OUT045,2868.0
FDB59,OUT017,3230.0
FDQ37,OUT017,3154.0
FDP56,OUT035,908.0
FDW44,OUT035,2892.0
FDJ26,OUT010,1528.0
FDU43,OUT018,3584.0
FDW33,OUT045,1584.0
NCX53,OUT027,3724.0
FDN56,OUT010,424.0
DRF15,OUT049,2498.0
FDO33,OUT017,1918.0
FDZ39,OUT010,-184.0
NCJ19,OUT017,940.0
FDU01,OUT035,3116.0
FDT12,OUT035,3712.0
NCM18,OUT018,720.0
FDP19,OUT017,2142.0
NCR42,OUT049,590.0
FDN10,OUT046,1908.0
FDG44,OUT017,998.0
FDQ10,OUT046,2724.0
DRH13,OUT049,1762.0
FDT52,OUT013,4008.0
FDM56,OUT045,1692.0
NCO43,OUT010,-320.0
NCV29,OUT035,2878.0
NCF06,OUT013,4148.0
FDO50,OUT035,1612.0
FDT59,OUT013,3728.0
FDX40,OUT027,2086.0
FDE50,OUT017,3098.0
FDX51,OUT017,3258.0
NCD30,OUT018,1328.0
FDK15,OUT013,1688.0
FDL12,OUT045,948.0
FDK46,OUT017,4182.0
DRH49,OUT010,-568.0
FDQ57,OUT046,2372.0
FDY59,OUT017,1602.0
FDO09,OUT018,3940.0
NCG30,OUT035,2062.0
FDM09,OUT017,2798.0
NCN17,OUT027,3068.0
NCS42,OUT013,1484.0
FDD02,OUT019,-38.0
FDE34,OUT013,2976.0
FDU38,OUT045,2948.0
FDB33,OUT046,2508.0
NCJ29,OUT017,1436.0
FDZ27,OUT035,940.0
FDI40,OUT013,1728.0
FDG22,OUT013,792.0
FDT51,OUT017,1914.0
FDF20,OUT018,2904.0
FDV50,OUT035,2072.0
FDT02,OUT049,716.0
DRC49,OUT017,2376.0
FDF26,OUT049,2536.0
FDV52,OUT035,2060.0
FDX59,OUT049,668.0
FDV25,OUT035,3628.0
FDW23,OUT027,2110.0
FDE53,OUT018,1492.0
FDA19,OUT017,2166.0
FDH22,OUT046,1996.0
NCO41,OUT013,1620.0
FDX12,OUT017,3982.0
FDF17,OUT013,3200.0
FDS11,OUT045,3472.0
FDR51,OUT035,2552.0
FDT49,OUT010,-232.0
FDC56,OUT013,1992.0
FDR13,OUT027,3382.0
FDQ60,OUT035,2072.0
FDN38,OUT049,4024.0
NCL29,OUT013,2532.0
FDO13,OUT027,4070.0
FDE26,OUT018,2040.0
FDA31,OUT010,792.0
FDX14,OUT035,1328.0
FDA34,OUT045,2688.0
FDF26,OUT013,2576.0
FDE38,OUT045,2552.0
DRI11,OUT046,1812.0
FDQ60,OUT027,3398.0
FDL21,OUT027,2198.0
DRC12,OUT027,4524.0
FDC47,OUT046,3580.0
FDE57,OUT045,2152.0
FDT14,OUT045,1864.0
NCZ53,OUT046,2956.0
FDE28,OUT018,3448.0
FDR19,OUT035,2428.0
NCF54,OUT019,726.0
FDZ08,OUT046,1380.0
NCJ05,OUT018,2184.0
FDF59,OUT046,2028.0
NCO05,OUT035,1662.0
FDW24,OUT018,580.0
NCX42,OUT018,2360.0
NCA53,OUT035,878.0
FDI45,OUT019,842.0
FDG46,OUT046,1860.0
FDM20,OUT010,1944.0
FDW11,OUT010,-904.0
FDX08,OUT035,2952.0
NCK17,OUT035,750.0
FDK32,OUT018,2248.0
NCA42,OUT035,2622.0
DRI01,OUT035,2850.0
NCL55,OUT049,4030.0
DRE25,OUT018,1280.0
FDD14,OUT017,2962.0
FDB10,OUT046,3724.0
DRN11,OUT035,2398.0
FDP38,OUT018,608.0
NCA30,OUT017,3020.0
FDT15,OUT017,3058.0
NCP55,OUT018,696.0
FDF12,OUT035,2472.0
FDM21,OUT018,3808.0
FDX56,OUT035,3432.0
FDF10,OUT017,2454.0
FDT32,OUT045,2964.0
FDM51,OUT018,1464.0
NCR50,OUT018,2192.0
FDI19,OUT049,3908.0
FDX21,OUT017,1794.0
FDR31,OUT035,2468.0
FDY02,OUT013,4256.0
NCA29,OUT045,2576.0
NCX17,OUT046,3604.0
FDM12,OUT045,2972.0
FDI53,OUT027,4062.0
NCU30,OUT049,2630.0
FDC56,OUT027,3382.0
FDK27,OUT018,1740.0
NCK18,OUT017,2692.0
FDB52,OUT019,2098.0
DRG25,OUT027,4468.0
FDZ13,OUT049,972.0
FDB57,OUT019,1634.0
FDR40,OUT046,1412.0
NCO14,OUT019,-1274.0
NCN19,OUT045,2896.0
FDQ28,OUT019,554.0
FDO13,OUT018,2376.0
FDK48,OUT013,1352.0
FDU07,OUT018,2188.0
FDW20,OUT046,1996.0
FDV12,OUT010,-272.0
FDH24,OUT013,2616.0
FDV59,OUT049,3496.0
FDK57,OUT045,1848.0
FDL16,OUT027,2198.0
NCQ17,OUT046,2404.0
FDJ15,OUT018,2760.0
FDX24,OUT049,1588.0
FDT47,OUT046,1612.0
FDT10,OUT049,1124.0
FDZ37,OUT018,1268.0
FDW43,OUT027,5158.0
DRN36,OUT017,1632.0
FDJ14,OUT045,1296.0
FDA32,OUT013,3536.0
FDJ38,OUT019,1114.0
FDQ57,OUT017,2430.0
NCQ41,OUT019,982.0
FDG56,OUT049,1104.0
DRC13,OUT027,3532.0
FDV55,OUT035,2424.0
FDQ49,OUT045,2484.0
FDE29,OUT010,-968.0
FDR03,OUT013,3424.0
FDD45,OUT049,1560.0
FDN38,OUT010,2040.0
FDT56,OUT046,988.0
FDT48,OUT045,3124.0
FDU03,OUT049,2996.0
FDC56,OUT010,-48.0
NCO43,OUT027,3028.0
FDQ27,OUT017,1778.0
FDR03,OUT046,3348.0
DRH23,OUT010,-1064.0
FDG22,OUT045,616.0
NCJ42,OUT013,1716.0
FDR24,OUT046,1516.0
FDW60,OUT035,2968.0
FDJ08,OUT013,3088.0
DRL59,OUT018,640.0
FDG60,OUT010,1752.0
FDW27,OUT017,2594.0
FDX14,OUT018,1012.0
FDC20,OUT013,1024.0
NCS29,OUT018,3856.0
FDJ56,OUT046,1580.0
FDB20,OUT019,-734.0
FDL28,OUT027,5158.0
FDW01,OUT018,2184.0
FDL03,OUT046,3204.0
FDX22,OUT049,3424.0
FDJ21,OUT035,2480.0
FDR31,OUT045,2304.0
FDG21,OUT035,2568.0
FDS22,OUT027,2254.0
FDK08,OUT035,1748.0
FDE17,OUT018,2252.0
NCN30,OUT017,1580.0
FDT50,OUT046,1604.0
NCX42,OUT049,2622.0
FDJ12,OUT035,3452.0
NCA18,OUT027,3292.0
FDP23,OUT019,1474.0
FDX12,OUT013,3976.0
FDN40,OUT018,2212.0
FDV48,OUT035,1440.0
NCY54,OUT013,2740.0
FDL16,OUT010,-1208.0
FDR45,OUT018,3572.0
